Time,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
32.856,0.01839,-0.25307,0.9623,-33.61633,-2.23572,5.62322
32.86,0.01587,-0.25299,0.95284,-34.38171,-2.33643,5.59638
32.864,0.01297,-0.25185,0.94368,-34.6637,-2.07458,5.58296
32.868,0.01305,-0.25017,0.93353,-35.42908,-1.85303,5.43533
32.872,0.01411,-0.25246,0.93063,-35.61035,-1.75232,5.23402
32.876,0.0135,-0.25848,0.92789,-35.81177,-1.4502,5.14008
32.88,0.01251,-0.25681,0.92384,-36.29517,-1.38977,4.89851
32.884,0.00877,-0.26024,0.92461,-36.29517,-1.28906,4.84483
32.888,0.00824,-0.2562,0.92659,-36.41602,-1.28906,4.80457
32.892,0.00168,-0.27519,0.92979,-36.53687,-0.98694,4.36169
32.896,-0.00191,-0.26588,0.92537,-37.20154,-0.52368,3.95907
32.9,0.00328,-0.28214,0.93239,-37.04041,-0.68481,3.90539
32.904,0.0071,-0.28244,0.92827,-37.30225,-0.4834,3.75776
32.908,0.00687,-0.28076,0.92072,-37.70508,-0.44312,3.90539
32.912,0.01122,-0.29266,0.92773,-37.68494,-0.18127,3.58329
32.916,0.01617,-0.28946,0.93094,-37.96692,-0.2417,3.58329
32.92,0.0135,-0.29518,0.93758,-38.0072,-0.20142,3.66382
32.924,0.01404,-0.30502,0.94284,-38.14819,-0.02014,3.82486
32.928,0.01045,-0.30052,0.9391,-38.63159,0.16113,3.89197
32.932,0.00313,-0.29976,0.94017,-38.79272,0.46326,3.86513
32.936,0.00343,-0.30754,0.94498,-38.87329,0.64453,3.83828
32.94,0.00313,-0.30373,0.93689,-39.15527,0.56396,4.03959
32.944,-0.00175,-0.3022,0.93513,-39.4574,0.54382,3.94565
32.948,-0.00549,-0.30243,0.93651,-39.59839,0.4834,4.07986
32.952,-0.00755,-0.30312,0.9375,-39.73938,0.42297,3.99933
32.956,-0.00923,-0.29938,0.93826,-39.90051,0.4834,3.91881
32.96,-0.00862,-0.30174,0.94147,-39.6991,0.98694,3.93223
32.964,-0.03197,-0.25352,0.99709,-39.53796,1.24878,3.44909
32.968,0.00381,-0.41,0.97466,-39.59839,1.51062,3.51619
32.972,0.00343,-0.21538,0.89157,-43.526,1.26892,3.2612
32.976,-0.00481,-0.35957,0.95375,-39.59839,0.54382,2.88542
32.98,0.00641,-0.29945,0.91011,-42.72034,0.54382,2.57675
32.984,-0.00763,-0.29373,0.89844,-41.83411,0.34241,2.69754
32.988,0.00282,-0.32608,0.91728,-41.39099,0.52368,2.53649
32.992,0.00107,-0.31784,0.90157,-41.71326,0.78552,2.09361
32.996,0.00084,-0.30998,0.90332,-40.80688,0.88623,1.78494
33,0.00183,-0.33463,0.92819,-39.75952,0.88623,1.99967
33.4,-0.00015,-0.33791,0.93315,-40.14221,0.82581,1.71783
33.8,-0.00092,-0.33363,0.93971,-40.14221,0.7251,1.51653
33.12,-0.00183,-0.3437,0.95673,-40.36377,0.82581,1.12733
33.16,-0.0016,-0.3466,0.95306,-40.80688,0.98694,0.67103
33.2,-0.00381,-0.33142,0.952,-41.41113,0.94666,0.3892
33.24,-0.00298,-0.34897,0.95642,-41.35071,1.0675,0.21473
33.28,0.00122,-0.33234,0.94658,-41.53198,1.04736,0
33.32,0,-0.33501,0.95154,-41.14929,0.78552,0.05368
33.36,0.00092,-0.34279,0.95528,-41.29028,0.66467,-0.24157
33.4,0.00145,-0.33249,0.94589,-41.71326,0.66467,-0.63077
33.44,0,-0.33005,0.95261,-41.41113,0.56396,-0.72471
33.48,0.00023,-0.33539,0.96161,-41.33057,0.44312,-0.68445
33.52,0.00267,-0.33287,0.9565,-41.85425,0.42297,-0.65761
33.56,0.00191,-0.32768,0.96191,-41.81396,0.52368,-1.01996
33.6,0.00099,-0.34157,0.97939,-41.67297,0.38269,-1.18101
33.64,0.00298,-0.34103,0.97595,-42.27722,0.54382,-1.48968
33.68,0.00465,-0.33592,0.97023,-42.33765,0.56396,-1.8252
33.72,0.00465,-0.34142,0.97366,-42.33765,0.40283,-2.08019
33.76,0.00366,-0.34447,0.97702,-42.92175,0.40283,-2.18755
33.8,0.00038,-0.34485,0.97473,-43.00232,0.44312,-2.14729
33.84,0.00107,-0.34317,0.97031,-43.22388,0.60425,-2.14729
33.88,-0.00069,-0.34462,0.9697,-43.34473,0.70496,-2.33518
33.92,-0.0042,-0.34431,0.96855,-43.80798,0.80566,-2.36202
33.96,-0.0058,-0.34637,0.96863,-43.66699,0.62439,-2.67069
33.1,-0.0074,-0.34721,0.96764,-43.78784,0.70496,-2.79148
33.104,0.00275,-0.34203,1.00655,-43.36487,0.66467,-2.79148
33.108,-0.01961,-0.39261,0.97939,-44.04968,0.52368,-3.20752
33.112,-0.00977,-0.30792,0.94429,-45.03662,1.02722,-3.34172
33.116,-0.0119,-0.37315,0.97404,-43.82813,1.12793,-3.1941
33.12,-0.01091,-0.33295,0.94551,-45.03662,1.65161,-3.56987
33.124,-0.00893,-0.34485,0.95665,-44.53308,1.99402,-3.73092
33.128,-0.02487,-0.36224,0.95474,-44.87549,2.33643,-3.40883
33.132,-0.01495,-0.32639,0.93719,-45.5603,2.73926,-3.24778
33.136,-0.00641,-0.34439,0.96565,-44.43237,2.92053,-3.28804
33.14,-0.00801,-0.35126,0.97679,-44.61365,2.81982,-3.24778
33.144,-0.00717,-0.35149,0.98801,-44.45251,2.81982,-3.30146
33.148,-0.00809,-0.37163,1.00487,-44.35181,2.35657,-3.2612
33.152,-0.00526,-0.3653,1.00426,-45.03662,2.09473,-3.07331
33.156,-0.00732,-0.36537,1.00441,-45.35889,2.07458,-3.27462
33.16,-0.00984,-0.36163,1.00426,-45.66101,2.31628,-3.08673
33.164,-0.01152,-0.36758,1.00121,-45.82214,2.23572,-3.15384
33.168,-0.00885,-0.35553,0.99785,-46.40625,2.23572,-3.12699
33.172,-0.00168,-0.36026,1.01288,-46.32568,2.23572,-2.85858
33.176,0.00557,-0.37247,1.02104,-46.34583,1.61133,-2.75122
33.18,-0.00229,-0.3862,1.00426,-46.82922,1.22864,-2.84516
33.184,-0.01671,-0.3698,0.96222,-47.4939,1.5509,-2.79148
33.188,-0.01884,-0.35187,0.96397,-46.84937,2.29614,-2.84516
33.192,-0.0132,-0.3582,0.99915,-45.94299,2.35657,-2.56333
33.196,0.00397,-0.3714,1.04141,-45.2179,1.87317,-2.38886
33.2,0.01755,-0.39391,1.05545,-45.82214,0.90637,-2.05335
33.204,0.01022,-0.392,1.01944,-47.05078,0.46326,-1.93256
33.208,-0.0016,-0.38589,0.98907,-47.45361,0.78552,-2.05335
33.212,-0.00732,-0.38658,0.97099,-46.92993,1.34949,-2.09361
33.216,-0.0058,-0.39352,0.97816,-46.20483,1.77246,-2.02651
33.22,-0.01335,-0.40466,0.99052,-45.60059,1.85303,-1.98625
33.224,-0.02899,-0.39581,0.99052,-45.49988,1.59119,-2.16071
33.228,-0.03105,-0.39307,1.00227,-45.2179,1.59119,-1.97282
33.232,-0.02693,-0.3923,1.01311,-44.93591,1.63147,-1.8923
33.236,-0.02617,-0.40306,1.02791,-44.51294,1.38977,-2.06677
33.24,-0.02716,-0.41519,1.03935,-44.45251,1.04736,-2.50965
33.244,-0.0177,-0.4026,1.0527,-44.79492,0.94666,-3.00621
33.248,-0.01244,-0.42061,1.07101,-44.4928,0.68481,-3.36856
33.252,-0.01381,-0.41801,1.05942,-45.45959,0.46326,-3.16726
33.256,-0.00793,-0.40482,1.05904,-45.88257,0.40283,-3.11357
33.26,0.0029,-0.39551,1.07338,-45.94299,0.34241,-3.08673
33.264,0.01289,-0.40718,1.08627,-46.08398,0.12085,-2.93911
33.268,0.00862,-0.40176,1.08276,-46.66809,-0.22156,-2.72438
33.272,0.00046,-0.39375,1.06834,-47.63489,-0.20142,-2.29492
33.276,0.0042,-0.40367,1.07224,-47.75574,0.12085,-2.24124
33.28,0.00084,-0.39917,1.07216,-48.19885,0.18127,-2.24124
33.284,-0.0058,-0.39772,1.06567,-48.66211,0.46326,-2.2144
33.288,-0.0061,-0.38895,1.08315,-48.86353,0.70496,-1.93256
33.292,0,-0.38368,1.10916,-49.18579,0.50354,-1.87888
33.296,0.0032,-0.40657,1.12961,-49.60876,0.02014,-1.83862
33.3,0.00511,-0.4023,1.12366,-50.71655,-0.12085,-1.83862
33.304,0.01045,-0.39848,1.10329,-51.74377,-0.38269,-1.99967
33.308,0.01534,-0.39993,1.10268,-52.24731,-0.18127,-1.93256
33.312,0.01518,-0.40062,1.09924,-52.8717,-0.16113,-1.77152
33.316,0.01495,-0.40794,1.09879,-53.27454,-0.18127,-1.74467
33.32,0.0132,-0.41054,1.08482,-53.91907,-0.30212,-1.65073
33.324,0.00374,-0.40192,1.05766,-54.46289,-0.44312,-1.57021
33.328,0.00275,-0.38773,1.05865,-54.20105,-0.04028,-1.62389
33.332,0.0103,-0.39352,1.0714,-54.22119,-0.10071,-1.62389
33.336,0.00771,-0.43404,1.08009,-54.28162,-0.50354,-1.70441
33.34,0.00633,-0.37178,1.05919,-56.29578,-0.38269,-1.87888
33.344,0,-0.37781,1.05194,-56.63818,-0.20142,-1.67757
33.348,0.00351,-0.37209,1.05774,-56.67847,0.34241,-1.42258
33.352,-0.00175,-0.36888,1.05659,-56.57776,0.76538,-1.22127
33.356,0.00168,-0.38132,1.05736,-56.65833,0.94666,-1.07365
33.36,-0.00076,-0.38223,1.04988,-57.24243,0.76538,-0.9797
33.364,-0.00763,-0.3743,1.03027,-57.22229,0.88623,-0.69787
33.368,-0.01396,-0.38338,1.02379,-56.90002,0.78552,-0.75155
33.372,-0.01877,-0.38338,1.00761,-57.02087,0.80566,-0.67103
33.376,-0.02045,-0.37163,0.99777,-56.75903,0.94666,-0.88576
33.38,-0.01747,-0.37163,1.00533,-56.01379,0.78552,-1.08707
33.384,-0.00824,-0.37498,1.02104,-55.36926,0.60425,-1.39574
33.388,-0.00641,-0.37766,1.02585,-55.24841,0.40283,-1.52995
33.392,-0.01556,-0.38483,1.0067,-55.36926,0.36255,-1.71783
33.396,-0.01968,-0.36682,0.99617,-55.65125,0.56396,-1.58363
33.4,-0.0145,-0.36728,1.00754,-54.92615,0.92651,-1.8923
33.404,0.00046,-0.36415,1.02882,-54.92615,0.9668,-1.9594
33.408,0.00969,-0.3714,1.02852,-54.82544,0.78552,-1.70441
33.412,0.01251,-0.36438,1.03119,-55.12756,0.44312,-1.5031
33.416,0.00862,-0.37537,1.0321,-54.90601,0.4834,-1.34206
33.42,0.00397,-0.38101,1.02203,-54.94629,0.7251,-1.46284
33.424,-0.00656,-0.38094,0.99922,-54.60388,0.9668,-1.32864
33.428,-0.01671,-0.38239,0.98999,-54.3219,1.40991,-1.34206
33.432,-0.02678,-0.39322,0.99434,-53.5968,1.73218,-1.62389
33.436,-0.03609,-0.37697,0.97595,-53.21411,1.77246,-1.63731
33.44,-0.03998,-0.37811,0.97702,-52.26746,2.17529,-1.40916
33.444,-0.04272,-0.38551,0.98366,-51.44165,2.35657,-2.02651
33.448,-0.03326,-0.37796,0.99693,-50.67627,2.21558,-2.32176
33.452,-0.02922,-0.39726,1.017,-49.62891,2.13501,-2.46939
33.456,-0.02197,-0.39238,1.02394,-49.66919,1.89331,-2.68412
33.46,-0.01045,-0.39757,1.04103,-49.06494,1.4502,-2.64385
33.464,-0.00656,-0.46562,1.01875,-48.90381,1.04736,-2.99279
33.468,-0.00061,-0.32982,1.02394,-50.13245,1.38977,-3.01963
33.472,-0.01099,-0.4258,1.00922,-48.72253,1.3092,-2.60359
33.476,-0.00618,-0.36224,0.99876,-49.26636,1.95374,-2.45597
33.48,0.00923,-0.39688,1.01608,-47.71545,2.43713,-2.14729
33.484,0.00824,-0.40733,1.00204,-47.75574,2.33643,-2.06677
33.488,0.01007,-0.38551,1.02219,-47.33276,2.01416,-1.97282
33.492,-0.00359,-0.41809,1.0276,-46.95007,1.81274,-2.20097
33.496,-0.0119,-0.40848,1.01334,-46.72852,1.63147,-2.06677
33.5,-0.01167,-0.39284,1.02264,-46.50696,1.97388,-1.86546
33.504,-0.02159,-0.41283,1.02707,-45.88257,1.91345,-1.8252
33.508,-0.01122,-0.38605,1.02074,-46.18469,2.05444,-1.61047
33.512,-0.01144,-0.38338,1.03729,-45.47974,1.75232,-1.35548
33.516,-0.00763,-0.39703,1.05301,-45.88257,1.4502,-1.3018
33.52,-0.01633,-0.39642,1.00967,-46.14441,1.16821,-1.19443
33.524,-0.02228,-0.37476,1.00136,-45.54016,1.02722,-1.24811
33.528,-0.02441,-0.37529,1.01212,-44.67407,1.10779,-1.32864
33.532,-0.01778,-0.38879,1.02821,-44.11011,1.12793,-1.35548
33.536,-0.00481,-0.38811,1.03264,-44.23096,0.66467,-1.31522
33.54,0.0074,-0.36926,1.03752,-44.19067,-0.02014,-1.44942
33.544,0.01015,-0.39787,1.05469,-43.60657,-0.12085,-1.66415
33.548,0.00938,-0.40688,1.04401,-43.60657,0.08057,-1.79836
33.552,0.0164,-0.38628,1.03851,-43.88855,0.56396,-1.7581
33.556,0.0206,-0.39871,1.05759,-43.50586,0.66467,-1.83862
33.56,0.02106,-0.39597,1.06064,-43.7677,0.50354,-1.93256
33.564,0.01251,-0.38872,1.04538,-44.35181,0.12085,-1.86546
33.568,0.00793,-0.38025,1.04546,-44.13025,0.20142,-1.62389
33.572,-0.00023,-0.39528,1.05003,-43.44543,0.20142,-1.57021
33.576,-0.00351,-0.40588,1.04195,-43.56628,0.16113,-1.67757
33.58,-0.00282,-0.39848,1.03165,-43.526,0.08057,-1.71783
33.584,-0.009,-0.39139,1.02493,-43.46558,-0.12085,-1.7581
33.588,-0.01839,-0.39505,1.0289,-42.82104,-0.30212,-1.91914
33.592,-0.02312,-0.38612,1.03249,-42.82104,-0.16113,-1.93256
33.596,-0.0251,-0.3788,1.0405,-42.88147,-0.02014,-1.9594
33.6,-0.02457,-0.38353,1.04073,-42.5592,-0.20142,-2.08019
33.604,-0.02197,-0.37743,1.03165,-42.8009,-0.36255,-2.20097
33.608,-0.01671,-0.37903,1.02112,-42.8009,-0.58411,-2.36202
33.612,-0.00717,-0.373,1.00563,-43.12317,-0.80566,-2.48281
33.616,-0.00389,-0.38002,0.99586,-42.74048,-1.10779,-2.52307
33.62,0.00015,-0.37727,0.98236,-42.53906,-0.9668,-2.46939
33.624,0.00122,-0.3775,0.97473,-42.09595,-0.7251,-2.52307
33.628,0.00153,-0.38025,0.97572,-41.43127,-0.84595,-2.30834
33.632,0.00389,-0.37827,0.97527,-41.06873,-0.94666,-2.2815
33.636,0.00198,-0.37674,0.98701,-40.78674,-0.94666,-2.09361
33.64,0.00175,-0.37979,0.99594,-40.38391,-1.16821,-2.12045
33.644,-0.00023,-0.37071,1.00182,-39.92065,-1.28906,-1.9594
33.648,-0.00603,-0.3685,1.00426,-39.57825,-1.10779,-1.87888
33.652,-0.00862,-0.36423,1.00342,-39.41711,-0.64453,-1.78494
33.656,-0.01083,-0.3595,1.00502,-39.05457,-0.34241,-1.57021
33.66,-0.01083,-0.35934,1.0041,-39.11499,-0.26184,-1.54337
33.664,-0.01259,-0.35774,0.99823,-38.91357,-0.16113,-1.54337
33.668,-0.0132,-0.36407,0.99457,-38.63159,0,-1.66415
33.672,-0.01053,-0.36179,0.98183,-38.81287,-0.10071,-1.7581
33.676,-0.00824,-0.35164,0.96504,-38.75244,0.04028,-1.77152
33.68,-0.00206,-0.35454,0.95833,-38.18848,0.56396,-1.91914
33.684,0.00458,-0.35248,0.95833,-37.60437,0.56396,-2.16071
33.688,0.00618,-0.35507,0.95886,-36.73828,0.50354,-2.05335
33.692,0.00778,-0.35309,0.95505,-36.63757,0.80566,-1.81178
33.696,0.00633,-0.35072,0.95146,-36.29517,1.02722,-1.83862
33.7,0.00504,-0.35027,0.95009,-35.40894,1.10779,-1.8923
33.704,0.00175,-0.34912,0.95078,-34.92554,1.28906,-1.86546
33.708,-0.0016,-0.35164,0.95291,-34.46228,1.24878,-1.97282
33.712,-0.00488,-0.3521,0.94864,-33.87817,1.4502,-1.9594
33.716,-0.00954,-0.3463,0.94444,-33.59619,1.59119,-2.10703
33.72,-0.00725,-0.35614,0.93529,-32.93152,1.73218,-1.9594
33.724,-0.01015,-0.31624,0.93956,-32.54883,1.83289,-2.05335
33.728,-0.01923,-0.35957,0.94574,-30.91736,1.83289,-2.01309
33.732,-0.01663,-0.32379,0.95253,-30.53467,1.7926,-1.86546
33.736,-0.01625,-0.35881,0.93994,-29.70886,1.69189,-1.77152
33.74,-0.009,-0.32402,0.94139,-30.09155,1.77246,-1.61047
33.744,-0.01343,-0.35255,0.94917,-28.9032,1.63147,-1.59705
33.748,-0.00633,-0.32738,0.93636,-29.18518,1.81274,-1.70441
33.752,-0.00664,-0.33875,0.93735,-28.03711,1.65161,-1.58363
33.756,-0.00359,-0.3286,0.93231,-27.91626,1.67175,-1.436
33.76,0.00092,-0.31479,0.93025,-27.41272,1.69189,-1.5031
33.764,-0.00099,-0.32211,0.93956,-26.42578,1.36963,-1.32864
33.768,0.0016,-0.31578,0.93155,-26.50635,1.26892,-1.5031
33.772,-0.00298,-0.31158,0.93292,-25.94238,1.18835,-1.5031
33.776,0.00015,-0.31487,0.93315,-25.53955,1.4502,-1.34206
33.78,-0.00252,-0.30815,0.92628,-25.177,1.43005,-1.20785
33.784,-0.00626,-0.30846,0.9375,-24.19006,1.47034,-1.54337
33.788,-0.00526,-0.33028,0.94185,-23.3844,1.51062,-1.57021
33.792,-0.00145,-0.31616,0.91415,-23.80737,1.38977,-1.69099
33.796,0.00191,-0.30952,0.90675,-22.94128,1.14807,-1.48968
33.8,-0.00038,-0.31654,0.91469,-22.11548,0.86609,-1.27495
33.804,-0.0029,-0.31418,0.91034,-21.45081,0.76538,-1.11391
33.808,-0.00351,-0.31784,0.90942,-20.96741,0.68481,-0.83208
33.812,-8.00E-05,-0.31723,0.90782,-20.52429,0.86609,-0.29525
33.816,-0.00366,-0.2993,0.9108,-19.8999,0.9668,-0.22815
33.82,-0.00999,-0.31021,0.92529,-18.91296,0.92651,-0.28183
33.824,-0.01503,-0.30785,0.92491,-19.15466,0.92651,-0.09394
33.828,-0.01923,-0.3006,0.92804,-18.75183,1.00708,-0.09394
33.832,-0.01793,-0.30754,0.93796,-18.38928,1.16821,-0.08052
33.836,-0.01709,-0.30342,0.9343,-18.26843,1.22864,-0.10736
33.84,-0.0164,-0.29938,0.9272,-17.68433,1.16821,0.04026
33.844,-0.01686,-0.29945,0.92491,-17.48291,0.82581,-0.05368
33.848,-0.01656,-0.29655,0.92026,-17.52319,1.2085,-0.12079
33.852,-0.00961,-0.29808,0.91217,-17.50305,1.51062,-0.20131
33.856,-0.00641,-0.29358,0.90508,-17.30164,1.24878,-0.32209
33.86,-0.00481,-0.29572,0.90416,-16.37512,1.24878,-0.24157
33.864,-0.00656,-0.29625,0.90111,-15.81116,1.00708,-0.18789
33.868,-0.01015,-0.29266,0.90271,-15.32776,0.84595,0.10736
33.872,-0.00946,-0.29335,0.90645,-15.02563,0.9668,0.28183
33.876,-0.00984,-0.29045,0.90607,-14.68323,0.88623,0.42946
33.88,-0.00832,-0.29465,0.90469,-14.21997,0.74524,0.48314
33.884,-0.00854,-0.2845,0.90523,-14.05884,0.62439,0.37578
33.888,-0.01366,-0.28343,0.90813,-13.797,0.44312,0.53682
33.892,-0.01389,-0.27733,0.90225,-13.59558,0.42297,0.44288
33.896,-0.01274,-0.27435,0.89668,-13.19275,0.10071,0.24157
33.9,-0.01076,-0.27367,0.89485,-12.74963,0.12085,0.24157
33.904,-0.00984,-0.27245,0.89363,-12.26624,0.26184,0.04026
33.908,-0.00801,-0.27611,0.88623,-11.74255,0.34241,0.05368
33.912,-0.0058,-0.26924,0.87677,-11.44043,0.42297,-0.05368
33.916,-0.00618,-0.27351,0.87784,-10.77576,0.50354,-0.01342
33.92,-0.00443,-0.27336,0.87715,-10.17151,0.08057,0
33.924,-0.00191,-0.27802,0.87196,-9.44641,-0.08057,-0.12079
33.928,-0.00122,-0.27222,0.87067,-8.74146,-0.34241,-0.22815
33.932,-0.00732,-0.27657,0.88615,-7.51282,-0.28198,-0.30867
33.936,-0.01221,-0.28381,0.89119,-6.80786,0,0.01342
33.94,-0.01167,-0.27969,0.8786,-6.62659,0.10071,0.13421
33.944,-0.01228,-0.27855,0.87578,-5.98206,0.10071,0.28183
33.948,-0.01503,-0.28351,0.88501,-5.33752,-0.02014,0.32209
33.952,-0.01808,-0.28511,0.89424,-4.91455,-0.2417,0.49656
33.956,-0.02136,-0.28915,0.90271,-4.51172,-0.10071,0.5234
33.96,-0.0209,-0.28351,0.90004,-4.12903,0.16113,0.41604
33.964,-0.0209,-0.27946,0.89363,-3.78662,0.34241,0.55024
33.968,-0.01648,-0.27206,0.88409,-3.62549,0.18127,0.72471
33.972,-0.01266,-0.2626,0.87883,-3.34351,0.08057,0.83208
33.976,-0.01167,-0.25558,0.87906,-2.98096,0,0.81866
33.98,-0.01091,-0.25345,0.88097,-2.35657,-0.14099,0.99312
33.984,-0.01114,-0.24757,0.87433,-1.97388,0.02014,0.77839
33.988,-0.01099,-0.24101,0.86548,-1.73218,0.04028,0.76497
33.992,-0.01015,-0.23857,0.85785,-1.16821,-0.28198,0.92602
33.996,-0.00778,-0.23788,0.85281,-0.46326,-0.20142,0.92602
34,-0.00694,-0.23575,0.85114,0.26184,-0.04028,1.11391
34.4,-0.00671,-0.23399,0.85274,1.14807,-0.38269,1.03338
34.8,-0.00557,-0.2375,0.85548,1.95374,-0.62439,0.71129
34.12,-0.00534,-0.2372,0.85381,2.53784,-0.30212,0.65761
34.16,-0.00587,-0.23773,0.85304,3.18237,-0.12085,0.55024
34.2,-0.00542,-0.24094,0.8535,3.54492,-0.02014,0.46972
34.24,-0.00473,-0.24139,0.85098,4.20959,-0.12085,0.34893
34.28,-0.00343,-0.24223,0.84969,4.93469,-0.22156,0.20131
34.32,-0.00282,-0.24162,0.85243,5.86121,-0.36255,0.34893
34.36,-0.00473,-0.24323,0.8577,6.50574,-0.50354,0.46972
34.4,-0.00595,-0.24323,0.86205,6.90857,-0.46326,0.37578
34.44,-0.00763,-0.24406,0.86517,7.65381,-0.52368,0.22815
34.48,-0.01091,-0.24109,0.86693,8.21777,-0.56396,0.17447
34.52,-0.01289,-0.24216,0.8699,8.98315,-0.38269,0.25499
34.56,-0.01427,-0.23994,0.87036,9.3457,-0.2417,0.40262
34.6,-0.01511,-0.23956,0.87296,10.09094,-0.2417,0.4563
34.64,-0.01556,-0.24323,0.87418,10.5542,-0.2417,0.12079
34.68,-0.01686,-0.24033,0.86983,10.89661,-0.32227,-0.05368
34.72,-0.01709,-0.23834,0.86876,11.46057,-0.52368,-0.10736
34.76,-0.01785,-0.23987,0.86891,12.1051,-0.46326,-0.01342
34.8,-0.01884,-0.23354,0.87029,12.68921,-0.52368,0.20131
34.84,-0.01694,-0.23285,0.87135,12.97119,-0.52368,0.3892
34.88,-0.01305,-0.2269,0.87044,13.19275,-0.52368,0.36236
34.92,-0.01122,-0.22568,0.86945,13.43445,-0.7251,0.29525
34.96,-0.00778,-0.22041,0.86639,13.85742,-0.64453,0.28183
34.1,-0.00664,-0.21927,0.86769,14.66309,-0.78552,0.65761
34.104,-0.00725,-0.21667,0.86708,15.16663,-0.68481,0.76497
34.108,-0.00824,-0.21255,0.86868,15.56946,-0.62439,1.0468
34.112,-0.00893,-0.21011,0.87059,15.81116,-0.60425,1.20785
34.116,-0.00954,-0.2124,0.87471,16.09314,-0.60425,1.3018
34.12,-0.0087,-0.21492,0.87685,16.45569,-0.68481,1.31522
34.124,-0.01167,-0.21843,0.87799,16.85852,-0.84595,1.23469
34.128,-0.01633,-0.21812,0.877,17.1405,-0.98694,1.38232
34.132,-0.01915,-0.22049,0.87875,17.50305,-1.10779,1.35548
34.136,-0.02228,-0.22491,0.88425,17.88574,-0.9668,1.31522
34.14,-0.02296,-0.22766,0.88837,18.16772,-0.98694,1.31522
34.144,-0.02289,-0.22957,0.89134,18.44971,-1.08765,1.31522
34.148,-0.0235,-0.23071,0.89516,18.75183,-1.24878,1.06023
34.152,-0.02235,-0.23125,0.89752,18.95325,-1.10779,1.35548
34.156,-0.02106,-0.23071,0.89851,19.27551,-1.04736,1.66415
34.16,-0.01808,-0.22995,0.90012,19.63806,-1.34949,1.78494
34.164,-0.01709,-0.23003,0.90027,19.67834,-1.32935,1.98625
34.168,-0.01617,-0.22804,0.89966,19.87976,-1.34949,1.87888
34.172,-0.01579,-0.2272,0.89882,20.40344,-1.36963,1.98625
34.176,-0.01694,-0.22499,0.89607,20.60486,-1.3092,2.24124
34.18,-0.01831,-0.22385,0.89554,20.94727,-1.12793,2.3486
34.184,-0.01839,-0.22324,0.89508,21.16882,-1.40991,2.45597
34.188,-0.0177,-0.22224,0.89485,21.45081,-1.40991,2.8049
34.192,-0.01724,-0.22018,0.89661,22.03491,-1.40991,2.99279
34.196,-0.01709,-0.21973,0.89737,22.09534,-1.53076,3.01963
34.2,-0.01602,-0.2198,0.89806,22.31689,-1.47034,3.01963
34.204,-0.01488,-0.21797,0.89806,22.55859,-1.4502,3.12699
34.208,-0.01297,-0.21797,0.90004,22.80029,-1.71204,3.40883
34.212,-0.01068,-0.21729,0.90286,23.02185,-1.67175,3.51619
34.216,-0.00862,-0.21568,0.90759,23.30383,-1.89331,3.51619
34.22,-0.00748,-0.21523,0.91316,23.36426,-1.77246,3.30146
34.224,-0.00526,-0.21614,0.91927,23.68652,-1.71204,3.31488
34.228,-0.00496,-0.21492,0.92171,23.8678,-1.63147,3.28804
34.232,-0.00443,-0.21446,0.92522,23.80737,-1.81274,3.24778
34.236,-0.00435,-0.21538,0.92865,23.90808,-1.69189,3.36856
34.24,-0.0058,-0.21637,0.93117,24.14978,-1.7926,3.14041
34.244,-0.00641,-0.21599,0.93262,24.06921,-1.85303,3.28804
34.248,-0.0071,-0.21698,0.93422,23.92822,-2.05444,3.22094
34.252,-0.00877,-0.21591,0.93567,23.94836,-1.95374,3.16726
34.256,-0.00984,-0.21561,0.93521,24.16992,-2.05444,3.22094
34.26,-0.0116,-0.21515,0.93452,24.4519,-1.85303,3.40883
34.264,-0.01183,-0.21729,0.93498,24.73389,-2.01416,3.36856
34.268,-0.01282,-0.21805,0.93307,24.91516,-2.11487,3.48935
34.272,-0.01297,-0.21698,0.9314,25.11658,-2.07458,3.51619
34.276,-0.01183,-0.21645,0.92903,25.27771,-2.09473,3.52961
34.28,-0.00984,-0.21492,0.92567,25.55969,-2.33643,3.35514
34.284,-0.00633,-0.21477,0.92155,25.74097,-2.37671,3.66382
34.288,-0.00465,-0.21538,0.92056,26.02295,-2.09473,3.66382
34.292,-0.00206,-0.21454,0.91934,26.40564,-2.276,3.58329
34.296,8.00E-05,-0.21378,0.91911,26.64734,-2.63855,3.74434
34.3,0.00198,-0.21507,0.92178,27.09045,-2.59827,3.66382
34.304,0.00305,-0.21675,0.92468,27.51343,-2.63855,3.54303
34.308,0.00343,-0.21667,0.92651,27.85583,-2.7594,3.85171
34.312,0.00275,-0.21744,0.92888,28.23853,-2.77954,4.01275
34.316,0.00122,-0.21767,0.92995,28.48022,-2.77954,4.16038
34.32,-0.00069,-0.21477,0.93033,28.72192,-2.73926,4.03959
34.324,-0.00298,-0.21431,0.93109,28.92334,-2.7594,4.02617
34.328,-0.00511,-0.21179,0.93002,28.98376,-2.81982,4.07986
34.332,-0.00694,-0.20874,0.92827,29.6283,-2.79968,4.13354
34.336,-0.00854,-0.20683,0.92812,30.17212,-2.96082,3.97249
34.34,-0.00954,-0.20653,0.9288,30.77637,-3.0011,4.22748
34.344,-0.01038,-0.2066,0.92911,31.13892,-2.98096,4.02617
